i,코드,기업명,내용,
10301,WMPN,윌리엄 펜 뱅코프,윌리엄 펜 뱅코프William Penn Bancorp윌리엄 펜 뱅코프는 은행 지주 회사이다. 이 회사는 전액 출자 자회사인 William Penn Bank를 통해 펜실베니아 주 Bucks 카운티와 필라델피아 뉴저지의 Burlington 및 Camden 카운티에 12개의 지점을 운영하고 있다.이 회사는 현금 관리 모바일 뱅킹 온라인 뱅킹을 포함한 추가 배송 채널과 결합된 풀 서비스 지점을 통해 다양한 소매 및 상업 뱅킹 상품을 제공한다.이 회사는 지점 네트워크를 통해 시간 저축 요구불 예금을 포함하여 다양한 상업 및 소매 금융 서비스를 제공한다.이 회사의 개인 은행 상품 및 서비스에는 당좌 예금 계좌 저축 계좌 신용 카드 주거 대출 주택 담보 대출 및 개인 퇴직 계좌가 포함된다.이 회사의 비즈니스 뱅킹 서비스에는 현금 관리 비즈니스 대출 및 비즈니스 신용 카드가 포함된다.
10302,WMS,어드밴스트 드레이니지 시스템즈,어드밴스트 드레이니지 시스템즈Advanced Drainage Systems Inc어드밴스트 드레이니지 시스템즈는 건설 및 농업 시장에서 사용할 우수한 배수 솔루션을 제공하는 우수 및 현장 정화조 폐수 산업을 위한 물 관리 솔루션 제조에 종사힌다.이 회사는 파이프 국제 인필트레이터 관련 제품 및 기타의 부문을 통해운영된다.파이프 부문은 미국 전역에서 고성능 열가소성 골판지 파이프를 제조 및 판매한다.인필트레이터 부문은 주거용으로 사용되는 플라스틱 침출 필드 챔버 및 시스템 정화조 및 액세서리를 제공하는 데 종사한다.국제 부문은 미국 이외의 지역에서 제품을 제조 및 판매한다. 또한 이 회사는 캐나다에 자체 시설을 갖추고 있으며 멕시코와 남미의 합작 투자를 통해 시장에 서비스를 제공한다.관련 제품 및 기타 부문은 고객을 위한 완벽한 배수 솔루션을 제공하는 핵심 파이프 제품에 인접 기술을 제공한다.
10303,WMT,월마트,월마트Walmart Inc월마트는 미국 아프리카 캐나다 중앙 아메리카 칠레 중국 인도 멕시코 전역에서 소매 도매 및 기타 단체와 전자 상거래를 운영하고 있다.이 회사는 다양한 상품과 서비스를 매일 저렴한 가격(EDLP)으로 제공한다.이 회사는 Walmart U.S. Walmart International Sam's Club의 세 부문으로 운영된다.Walmart U.S. 부문에는 미국의 회사의 대량 판매 개념이 포함된다. Walmart International 부문은 미국 외 지역의 회사 운영으로 구성된다.Sam's Club 부문에는 미국의 창고 멤버십 클럽이 포함된다.이 회사는 24개국에서 48개의 배너로 약 10500개의 매장 클럽 및 전자상거래 웹사이트를 운영하고 있다.
10304,WNC,와바시 내셔널,와바시 내셔널Wabash National Corp와바시 내셔널은 운송 물류 및 유통 산업을 위한 연결된 솔루션을 제공한다.이 회사는 건화물 및 냉장 트레일러 플랫폼 트레일러 탱크 트레일러 건조 및 냉장 트럭 차체 구조용 복합 패널 및 제품 트레일러 공기역학 솔루션 특수 식품 등급 가공 장비를 포함한 다양한 제품을 설계하고 제조한다.이 회사는 운송 솔루션(TS)과 부품 및 서비스(P&S)의 두 부문을 통해 운영된다.운송 솔루션 부문은 회사의 운송 관련 장비 및 제품에 대한 설계 및 제조 작업으로 구성된다.여기에는 건식 및 냉장 밴 트레일러 플랫폼 트레일러 탱크 트레일러 및 트럭 탑재 탱크 트럭 탑재 건식 및 냉장 트럭 차체 EcoNex 기술 제품이 포함된다.부품 및 서비스 부문은 애프터마켓 부품 및 서비스로 구성된다.
10306,WNEB,웨스턴 뉴 잉글랜드 뱅코프,웨스턴 뉴 잉글랜드 뱅코프Western New England Bancorp Inc웨스턴 뉴 잉글랜드 뱅코프는 매사추세츠 주에 본사를 둔 주식 지주 회사입니다.당사는 웨스트필드 은행(은행)의 지주회사 역할을 합니다. 주거·상업대출 소비자대출 각종 예금상품 등 상품을 포함해 기업단체와 개인에게 은행 상품과 서비스를 제공하는 업체입니다.주거용 부동산 대출은 물론 상업용과 산업용 대출 상업용 예금 관계 등 상업용 고객 서비스에도 초점을 맞추고 있습니다.또한 온라인 뱅킹 서비스도 제공합니다. 매사추세츠 주 치코피 아가와암 이스트 롱메도우 피딩힐스 홀리요크 루드로 사우스윅 스프링필드 웨어 웨스트 스프링필드 및 웨스트필드 코네티컷 주 그랜비와 엔필드에 위치한 21개 이상의 은행 사무소를 통해 운영됩니다.또한 Holyoke Southwick Springfield West Springfield 및 Massachusetts의 Westfield에 10개 이상의 현금자동입출금기(ATM) 위치가 있습니다.
10307,WNNR,안드레티 애퀴지션,안드레티 애퀴지션Andretti Acquisition Corp안드레티 애퀴지션는 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업체 또는 법인과 유사한 사업 결합을 수행할 목적으로 설립되었다.이 회사는 광범위하게 정의된 자동차 산업에서 비즈니스를 식별하는데 초점을 맞출 계획이다.이 산업에는 첨단 모빌리티 및 관련 기술 고성능 차량 및 교체 자동차 부품이 포함되지만 이에 국한되지 않는다.이 회사는 운영도 없고 수익도 발생하지 않는다.
10308,WNNR.U,Andretti Acquisition Units,Andretti Acquisition UnitsAndretti Acquisition Units안드레티 애퀴지션는 기업인수목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업체 또는 법인과 유사한 사업 결합을 수행할 목적으로 설립되었다.이 회사는 광범위하게 정의된 자동차 산업에서 비즈니스를 식별하는데 초점을 맞출 계획이다.이 산업에는 첨단 모빌리티 및 관련 기술 고성능 차량 및 교체 자동차 부품이 포함되지만 이에 국한되지 않는다.이 회사는 운영도 없고 수익도 발생하지 않는다.
10309,WNS,WNS (홀딩스) ADR,WNS (홀딩스) ADRWNS (Holdings) Ltd ADRWNS (홀딩스)는 인도 기반의 비즈니스 프로세스 관리(BPM) 회사이다.이 회사의 부문에는 WNS 글로벌 BPM 및 WNS 자동 청구 BPM이 포함된다.WNS 글로벌 BPM 부문은 호주 중국 코스타리카 인도 필리핀 폴란드 루마니아 남아프리카 공화국 스페인 스리랑카 터키 영국 및 미국에 배송 센터를 두고 있다.WNS Auto Claims BPM 부문은 영국을 기반으로한 회사의 보험 사업부의 일부인 자동차 클레임 관리 사업에 종사한다.이 회사는 BPM 솔루션을 산업별 오퍼링 고객 경험 서비스 재무 및 회계 인적 자원 조달 연구 및 분석에 제공하여 비즈니스의 디지털 미래를 재구상한다.이 회사의 고객은 여행 운송 및 물류 서비스 유틸리티 소매 및 소비재 그룹 은행 및 금융 컨설팅 및 전문 서비스 보험 서비스 의료 및 자동차 청구등의 서비스를 누릴수있다.
10310,WNW,메이우 테크놀로지,메이우 테크놀로지Meiwu Technology Co Ltd이 회사는 홈페이지 내 온라인 유통매장을 통해 온라인과 모바일 커머스 사업을 주로 하는 지주회사이다.이 회사는 공급 업체들의 포트폴리오를 통해 고객에게 비유전자 변형 식품을 제공하기 위해 노력하고 있다.자회사를 통해 이 회사는 클린 푸드 플랫폼 세그먼트 레스토랑 세그먼트 및 기타 세그먼트의 3 부문을 운영한다.이 회사의 식품 제품은 녹색식품 유기농식품 무형문화재식품 지리적 표시가 있는 농산물 무공해식품으로 분류되며 주로 중국 시장에서 사업을 한다.
10311,WOLF,울프스피드,울프스피드Wolfspeed Inc울프스피드는 탄화규소 기술과 생산에 종사하는 회사이다. 이 회사는 에너지 소비에 대한 솔루션을 제공한다. 이 회사의 제품군에는 전기 자동차 고속 충전 5G 재생 에너지 저장 항공우주 방위와 같은 다양한 애플리케이션을 대상으로 하는 탄화규소 재료 전력 스위칭 장치 무선 주파수(RF) 장치가 포함된다.이 회사의 SiC 기반 전력 제품에는 쇼트키 다이오드 SiC 금속 반도체 전계 효과 트랜지스터(MOSFET) 및 다양한 전압의 SiC 전력 모듈이 포함된다.이 회사의 RF 제품에는 군용 통신 기타 상업용 응용 프로그램에 사용되는 다양한 GaN HEMT(고전자 이동성 트랜지스터) 및 MMIC(모놀리식 마이크로웨이브 집적 회로)가 포함된다.이 회사는 또한 GaN HEMT 및 MMIC를 위한 맞춤형 다이 제조를 제공한다.
10314,WOOF,펫코 헬스 앤 웰니스 컴퍼니,펫코 헬스 앤 웰니스 컴퍼니Petco Health and Wellness Company Inc펫코 헬스 앤 웰니스 컴퍼니는 애완동물 건강 및 웰니스 회사이다.이 회사는 다채널 플랫폼을 통해 애완동물을 위한 제품과 서비스를 제공한다.그루밍 보험 애완동물 입양 매장 및 온라인 교육 등 다양한 서비스를 제공한다.이 회사는 수의학 서비스 플랫폼을 제공하며 여기에는 정식 수의 병원 수의학 클리닉 원격 수의학 서비스도 포함된다.이 회사는 미국 멕시코 푸에르토리코에 약 1500개의 애완동물 보호 센터를 운영하고 있으며 이 센터에는 100개 이상의 점포 그리고 동물병원 네트워크가 포함되어 있다.Petco.com 웹사이트와 Petco 앱을 통해 반려동물의 건강을 위한 제품과 지식을 제공하고 있다.또한 이 회사는 독립적 비영리 단체인 Petco Foundation을 운영한다.
10315,WOR,워딩턴 인더스트리,워딩턴 인더스트리Worthington Industries Inc워딩턴 인더스트리는 철강 가공 및 금속 제품 제조에 중점을 둔 산업 제조 회사이다.이 회사의 부문에는 철강 가공 소비재 건축 제품 및 지속 가능한 에너지 솔루션이 포함된다.이 회사의 철강 가공 부문은 Worthington Steel 사업부와 4개의 통합 합작사업부으로 구성된다.이 회사의 소비재 부문은 Coleman Bernzomatic Balloon Time Mag Torch 및 General 등이 포함된 브랜드와 도구 아우도어 액티비티 및 기념일등의 최종 시장에 제품을 제공하는 브랜드로 구성된다.이 회사의 건축 제품 부문에는 냉매 및 액화 석유 가스(LPG) 실린더 우물 물 및 팽창 탱크 기타 특수 제품이 포함된다.이 회사의 지속 가능한 에너지 솔루션 부문에는 온보드 연료 공급 시스템 및 서비스는 물론 산업용 가스의 저장 운송 유통을 위한 가스 격납 솔루션 및 서비스가 포함된다.
10316,WORX,에스씨웍스,에스씨웍스Scworx Corp에스씨웍스는 의료 서비스 제공자에게 데이터 관리 서비스를 제공하는 회사이다.이 회사는 의료 제공자를 위한 정보의 복구 정규화 상호 운용성과 의료 산업을 위한 빅 데이터 분석관련 데이터 콘텐츠 및 서비스를 제공한다.이 회사는 의료 제공자를 위한 서비스로서의 소프트웨어 기반 솔루션 제품군을 제공하기 위해 기계 학습 및 인공 지능을 활용하는 고급 속성 가상화 항목 데이터 웨어하우스를 제공한다.이 회사의 솔루션 모듈에는 가상 품목 마스터 데이터 정리 및 정규화 계약 관리 및 가격 책정 요청(RFP) 모듈 자동화된 리베이트 관리 모듈 데이터 상호 운용성 모듈 자동화된 품목 추가 포털 가상 총계정원장 및 데이터 분석 모듈이 포함된다.이 회사의 솔루션은 기존 공급망 전자 의료 기록 임상 시스템 및 환자 청구 기능 간의 정보 흐름을 정확하게 개선하도록 설계되었다.
10317,WOW,와이드오픈웨스트,와이드오픈웨스트WideOpenWest Inc와이드 오픈 웨스트(Wide Open West Inc.)는 미국의 케이블 사업자이다.이 회사는 고속 데이터(HSD) 케이블 텔레비전(Video) 디지털 전화(Telephony) 및 비즈니스-클래스 서비스를 제공한다.이 회사의 제품은 번들 혹은 개별 서비스로 가정용고객과 비지니스용 고객에게 제공된다.이 회사의 서비스는 데이터 서비스 비디오 서비스 전화 서비스 및 비즈니스 서비스로 이루어져있다.이 회사의 데이터 서비스 운영 플랫폼은 스피드 티어(Speed Tier)를 포함한 고품질 HSD 서비스를 제공한다.이 회사의 전화 서비스는 VoIP(Voice over Internet Protocol)를 사용해 주거용 음성 서비스를 제공한다.전화 서비스에는 지역 전화 요금제 무제한 지역 및 장거리 요금제 발신자 식별(ID) 및 기타 기능이 포함된다.이 회사는 광대역 네트워크통해 상용고객들에게 서비스를 지원하며 중소기업과 대기업을 위한 제품군을 개발해오고 있다.
10318,WPC,WP 캐리,WP 캐리WP Carey IncWP 캐리는 내부적으로 관리되는 부동산 투자 신탁(REIT)이다.이 회사는 상업용 부동산을 소유하고 있으며 기업에 장기 순임대하고 있다.이 회사의 부동산에는 임차인 산업 창고 사무실 소매 및 셀프 스토리지 시설이 포함된다.이 회사는 부동산 포트폴리오를 관리하여 임차인의 신용 및 임대 갱신 위험을 모니터링한다.이 회사는 부동산과 투자 관리의 두 부문을 통해 운영된다. 이 회사는 미국과 북유럽 및 서유럽에 위치한 상업용 부동산에 투자하며 그 포트폴리오는 약 1266개의 부동산으로 구성되어 있다.또한 이 회사의 포트폴리오에는 19개의 셀프 스토리지 자산과 1개의 호텔을 포함하여 약 20개의 운영 자산에 대한 전체 또는 부분 소유권 지분이 포함된다.이 회사는 과세 대상 REIT 자회사(TRS)를 통해 부동산 투자 포트폴리오 또는 관리 프로그램을 관리한다.
10319,WPM,휘턴 프레셔스 메탈스,휘턴 프레셔스 메탈스Wheaton Precious Metals Corp휘턴 프레셔스 메탈스는 귀금속 스트리밍(streaming) 회사이다.이 회사는 금 은 팔라듐을 포함한 귀금속 판매에 종사하고 있다.이 회사는 약 19개의 운영 광산과 9개의 개발 단계 프로젝트에 대한 스트리밍 계약(광산회사의 생산량의 일정부분을 특정가격에 매수할수 있는 권한)이 있다.이 회사의 스트리밍 계약에는 Salobo Penasquito Antamina Constancia Stillwater San Dimas Sudbury Zinkgruvan Yauliyacu Neves-Corvo Minto Pascua-Lama Rosemont Voisey's Bay등이 있다.Salobo 광산은 브라질의 구리 매장지이다. Penasquito 광산은 노천광이며 금-은-납-아연이 매장디어 있다.이 광산은 Zacatecas 주의 북동부에 위치하고 있으며 두 개의 노천광(Penasco와 Chile Colorado)으로 구성되어 있다.Antamina 광산은 페루 안데스 산맥에 위치한 구리 광산이다.Constancia 광산은 구리 몰리브덴 은 및 금을 생산하는 노천 광산이다.Stillwater는 미국 몬태나주에 위치한 백금족(白金族) 금속(PGM) 광산이다.
10320,WPP,WPP ADR,WPP ADRWPP PLC ADRWPP는 통신 서비스를 제공하는 지주 회사이다. 이 회사는광고 미디어 투자 관리를 포함한 데이터 투자 관리 홍보 및 공공 업무 브랜딩 및 아이덴티티 의료 커뮤니케이션 직접 디지털 판촉 및 관계 마케팅 전문 커뮤니케이션등의 다양한 분야의 회사로 구성된다.이 회사는 광고 미디어 투자 관리 데이터 투자 관리 홍보 브랜딩 컨설팅 건강 웰빙 전문 커뮤니케이션의 4개 부문을 통해 운영된다.. 이 회사는 112개 이상의 국가에서 사업을 운영하고 있다. 이 회사는Bates CHI&Partners Grey JWT Ogilvy & Mather Advertising Y&R을 포함한 다양한 국제 및 국내 전문 대행사에서 전문 광고 서비스를 제공한다.
10321,WPRT,웨스트포트 퓨얼 시스템즈,웨스트포트 퓨얼 시스템즈Westport Fuel Systems Inc웨스트포트 퓨얼 시스템즈는 운송 시장에서 사용하기 위한 대체 연료 시스템 및 구성 요소를 설계 제조 공급하는 캐나다 기반의 회사이다.이 회사는 OEM 독립 애프터마켓(IAM)과 CWI Joint Venture를 통해 운영된다.이 회사의 OEM 부문은 Westport HPDI 2.0 제품 및 관련 엔지니어링 서비스를 포함하여 대체 연료 시스템 구성 요소 및 전자 제품을 설계 제조 판매하여 OEM(주문자 상표 부착) 및 OEM 공급업체에 판매한다.이 회사의 IAM 부문은 소비자가 가솔린 외에 액화석유가스(LPG) 또는 압축천연가스(CNG) 연료를 사용하기 위해 차량에 설치할 수 있는 대체 연료 시스템 및 부품을 설계 제조 및 판매한다.이 회사의 CWI Joint Venture는 고속도로에서 사용할 스파크 점화 천연 가스 또는 프로판 엔진을 개발 마케팅 판매하는 사업에 종사한다.
10323,WRAC,윌리엄스 로우랜드 애퀴지션,윌리엄스 로우랜드 애퀴지션Williams Rowland Acquisition Corp윌리엄스 로우랜드 애퀴지션은 기업 인수 목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 설립되었다.이 회사는 구체적인 사업결합 대상을 선정하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 금융 서비스 금융 기술(핀테크) 및 기술 분야의 회사에 집중할 계획이다.이 회사는 운영하지 않으며 어떠한 수익도 창출하지 않는다.
10324,WRAC.U,Williams Rowland Acquisition Units,Williams Rowland Acquisition UnitsWilliams Rowland Acquisition Units윌리엄스 로우랜드 애퀴지션은 기업 인수 목적 회사이다. 이 회사는 합병 주식 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 설립되었다.이 회사는 구체적인 사업결합 대상을 선정하지 않았으며 이와 관련한 실질적인 논의를 하지 않았다.이 회사는 금융 서비스 금융 기술(핀테크) 및 기술 분야의 회사에 집중할 계획이다.이 회사는 운영하지 않으며 어떠한 수익도 창출하지 않는다.
10325,WRAP,랩 테크놀로지스,랩 테크놀로지스Wrap Technologies Inc랩 테크놀로지스는 보안 기술 회사이다. 이 회사는 법 집행 기관 및 보안 직원에게 솔루션을 제공한다. 이 회사의 제품에는 BolaWrap 100이 포함된다. BolaWrap 100은 10-25피트 범위에서 8피트 볼라 스타일의 Kevlar tether를 방출하는 휴대용 원격 구속 장치이다.BolaWrap 100은 법 집행 기관이 안전하고 효과적으로 사건을 통제할 수 있도록 지원한다.BolaWrap 100을 사용하면 법 집행 기관이 원격으로 개인을 제어할 수 있다.BolaWrap 100에는 활성화 배치 및 안전 메커니즘과 함께 볼라 카트리지용 리셉터클이 포함되어 있다.Bola 카트리지는 빠르게 배출되어 신속한 재장전 활성화 및 배포가 가능하다.
10326,WRB,W. R. 버클리,W. R. 버클리W R Berkley CorpW. R. 버클리는 보험 지주 회사다. 이 회사는 손해보험 사업의 두 가지 부문에서 사업을 운영한다. Insurance 부문은 주로 미국 전역의 초과 및 잉여 라인 인정 라인 및 특수 개인 라인을 포함한 상업용 보험 사업과 아시아 호주 캐나다 유럽 대륙 멕시코 스칸디나비아 남미 및 영국에서 보험 사업을 운영한다.Reinsurance & Monoline Excess 부문은 미국뿐만 아니라 아시아 태평양 지역 호주 유럽 대륙 남아프리카 및 영국에서 시설 및 조약 재보험을 제공하는 재보험 사업에 종사한다.Reinsurance & Monoline Excess 부문은 Berkley Re America Berkley Re Asia Pacific Berkley Re Solutions Berkley Re UK 및 Midwest Employers Casualty를 포함한 사업부로 구성되어 있다.
10327,WRB PR E,W. R. 버클리 후순위 채권 5.700% 만기 2058년,W. R. 버클리 후순위 채권 5.700% 만기 2058년WR Berkley 5.70 Subordinated Debentures Due 2058W. R. 버클리는 보험 지주 회사다. 이 회사는 손해보험 사업의 두 가지 부문에서 사업을 운영한다. Insurance 부문은 주로 미국 전역의 초과 및 잉여 라인 인정 라인 및 특수 개인 라인을 포함한 상업용 보험 사업과 아시아 호주 캐나다 유럽 대륙 멕시코 스칸디나비아 남미 및 영국에서 보험 사업을 운영한다.Reinsurance & Monoline Excess 부문은 미국뿐만 아니라 아시아 태평양 지역 호주 유럽 대륙 남아프리카 및 영국에서 시설 및 조약 재보험을 제공하는 재보험 사업에 종사한다.Reinsurance & Monoline Excess 부문은 Berkley Re America Berkley Re Asia Pacific Berkley Re Solutions Berkley Re UK 및 Midwest Employers Casualty를 포함한 사업부로 구성되어 있다.
10328,WRB PR F,W. R. 버클리 후순위 채권 5.100% 만기 2059년,W. R. 버클리 후순위 채권 5.100% 만기 2059년W R Berkley 5.10% Subordinated Debentures Exp 2059W. R. 버클리는 보험 지주 회사다. 이 회사는 손해보험 사업의 두 가지 부문에서 사업을 운영한다. Insurance 부문은 주로 미국 전역의 초과 및 잉여 라인 인정 라인 및 특수 개인 라인을 포함한 상업용 보험 사업과 아시아 호주 캐나다 유럽 대륙 멕시코 스칸디나비아 남미 및 영국에서 보험 사업을 운영한다.Reinsurance & Monoline Excess 부문은 미국뿐만 아니라 아시아 태평양 지역 호주 유럽 대륙 남아프리카 및 영국에서 시설 및 조약 재보험을 제공하는 재보험 사업에 종사한다.Reinsurance & Monoline Excess 부문은 Berkley Re America Berkley Re Asia Pacific Berkley Re Solutions Berkley Re UK 및 Midwest Employers Casualty를 포함한 사업부로 구성되어 있다.
10329,WRB PR G,W. R. 버클리 후순위 채권 4.250% 만기 2060년,W. R. 버클리 후순위 채권 4.250% 만기 2060년W R Berkley 425 Subordinated Debenture due 2060W. R. 버클리는 보험 지주 회사다. 이 회사는 손해보험 사업의 두 가지 부문에서 사업을 운영한다. Insurance 부문은 주로 미국 전역의 초과 및 잉여 라인 인정 라인 및 특수 개인 라인을 포함한 상업용 보험 사업과 아시아 호주 캐나다 유럽 대륙 멕시코 스칸디나비아 남미 및 영국에서 보험 사업을 운영한다.Reinsurance & Monoline Excess 부문은 미국뿐만 아니라 아시아 태평양 지역 호주 유럽 대륙 남아프리카 및 영국에서 시설 및 조약 재보험을 제공하는 재보험 사업에 종사한다.Reinsurance & Monoline Excess 부문은 Berkley Re America Berkley Re Asia Pacific Berkley Re Solutions Berkley Re UK 및 Midwest Employers Casualty를 포함한 사업부로 구성되어 있다.
10330,WRB PR H,W. R. 버클리 후순위 채권 4.125% 만기 2061년,W. R. 버클리 후순위 채권 4.125% 만기 2061년W.R. Berkley 4.125% Subordinated Debentures due 2061W. R. 버클리는 보험 지주 회사다. 이 회사는 손해보험 사업의 두 가지 부문에서 사업을 운영한다. Insurance 부문은 주로 미국 전역의 초과 및 잉여 라인 인정 라인 및 특수 개인 라인을 포함한 상업용 보험 사업과 아시아 호주 캐나다 유럽 대륙 멕시코 스칸디나비아 남미 및 영국에서 보험 사업을 운영한다.Reinsurance & Monoline Excess 부문은 미국뿐만 아니라 아시아 태평양 지역 호주 유럽 대륙 남아프리카 및 영국에서 시설 및 조약 재보험을 제공하는 재보험 사업에 종사한다.Reinsurance & Monoline Excess 부문은 Berkley Re America Berkley Re Asia Pacific Berkley Re Solutions Berkley Re UK 및 Midwest Employers Casualty를 포함한 사업부로 구성되어 있다.
10331,WRBY,와비 파커,와비 파커Warby Parker Inc와비 파커는 광학 및 선웨어 안경을 제공하는 소비자 직접 판매 안경 브랜드이다.이 회사는 미국과 캐나다 전역의 145개 이상의 소매점과 온라인몰에서 처방 안경과 콘택트렌즈등을 판매하며 시력 검사 서비스를 제공하고 제품 설계와 기술 개발에 참여한다.이 회사의 선글라스에는 자외선 A(UVA)와 자외선 B(UVB)를 100% 차단하는 스크래치 방지 렌즈로 구성되어있다.이 회사는 또한 1+1 프로모션을 통해 제품을 제공한다.
10332,WRK,웨스트록,웨스트록Westrock Co웨스트록은 섬유 기반 종이 및 포장 솔루션 제공업체이다. 이 회사는 골판지 포장 소비자 포장 종이 및 유통의 4개 부문을 통해 운영된다.골판지 포장 부문은 판지 공장 골판지 포장 및 유통 작업은 물론 머천다이징 디스플레이 및 재활용 조달 작업으로 구성된다.소비자 포장 부문은 소비자 공장 식품 및 음료 파티션 작업으로 구성된다.종이 부문은 상업용 종이 사업으로 구성되어 있으며 판지 및 판지 판매에 종사하고 있다.유통 부문은 유통 및 디스플레이 조립 작업으로 구성되어 있으며 포장 제품의 유통 및 디스플레이 제품의 조립에 종사하고 있다.이 회사는 소비자에게 판매하기 위해 판지 골판지 골판지 포장 및 미리 인쇄된 라이너보드를 제조하는 통합 골판지 포장 시스템을 운영하고 있다.
10333,WRLD,월드 억셉턴스,월드 억셉턴스World Acceptance Corp월드 억셉턴스는 소액 대출 소비자 금융 회사이다. 이 회사는 개인을 대상으로 단기소액할부 중기고액할부 관련 신용보험 및 부대상품 및 서비스를 제공하고 있다.이 회사는 은행 신용 조합 기타 소비자 금융 사업체 및 신용 카드 대부업체와 같은 다른 소비자 신용 소스에 대한 접근이 제한된 개인에게 서비스를 제공한다.이 회사는 또한 대출 고객 및 기타 개인에게 소득세 환급 준비 서비스를 제공한다.이 회사는 선택한 주에서 대출과 관련하여 신용 생명 신용 사고 및 건강 신용 재산 및 자동차 실업 우발적 사망 및 사고 보험을 마케팅하고 판매한다.이 회사는 앨라배마 조지아 아이다호 일리노이 인디애나 켄터키 루이지애나 미시시피 미주리 뉴멕시코 오클라호마 사우스캐롤라이나 텍사스 테네시 유타 위스콘신에 약 1167개의 지점을 운영하고 있다.
10334,WRN,웨스턴 코퍼 & 골드,웨스턴 코퍼 & 골드Western Copper and Gold Corp웨스턴 코퍼 & 골드는 Casino 광물 자산의 탐사와 개발에 종사하는 캐나다 기반의 탐사 단계 회사이다.이 회사는 광물 자원 자산의 취득 탐사 향후 개발을 통해 운영된다.이 회사는 캐나다 Yukon주 Whitehorse에서 북서쪽으로 약 300km 떨어진 곳에 구리 금 은 몰리브덴 매장지인 Casino 프로젝트를 개발 중이다.이 회사의 Casino 프로젝트는 Yukon Quartz Mining Act에 따라 획득한 약 1136개의 전체 및 부분 석영 권리와 55개 영역의 권리으로 구성된다.약 1136개의 석영 권리 중 825개의 권리는 초기 Casino 광물 자산을 포함하고 311개의 권리는 Canadian Creek 자산을 포함한다.이 회사의 자회사는 Casino Mining Corporation이다.
10336,WSBC,웨스뱅코,웨스뱅코WesBanco Inc웨스뱅코는 Wesbanco Bank Inc.(이하 '은행')의 은행 지주 회사다.이 회사는 소매 금융 기업 금융 개인 및 기업 신탁 서비스 중개 서비스 모기지 뱅킹 및 보험을 포함한 다양한 금융 서비스를 제공한다.이 회사는 커뮤니티 뱅킹과 신탁 및 투자 서비스의 두 부문을 통해 서비스를 제공한다.커뮤니티 뱅킹 부문은 상업 수요 개인 수요 및 정기 예금 계좌 상업 모기지 및 개인 할부 대출 보험 및 증권 중개 서비스와 같은 특정 비전통적 서비스를 포함하여 풀 서비스 상업 은행에서 전통적으로 제공하는 서비스를 제공한다.신탁 및 투자 서비스 부문은 신탁 서비스뿐만 아니라 뮤추얼 펀드를 포함한 다양한 대체 투자 상품을 제공한다.이 은행은 서부 버지니아 오하이오 펜실베니아 서부 켄터키 인디애나 남부 및 메릴랜드에서 약 194개의 지점과 188개의 ATM기를 운영한다.
10337,WSBCP,웨스뱅코 우선주 시리즈 A 6.75%,웨스뱅코 우선주 시리즈 A 6.75%Wesbanco DS Representing 1/40Th Perp Pfd Series A웨스뱅코는 Wesbanco Bank Inc.(이하 '은행')의 은행 지주 회사다.이 회사는 소매 금융 기업 금융 개인 및 기업 신탁 서비스 중개 서비스 모기지 뱅킹 및 보험을 포함한 다양한 금융 서비스를 제공한다.이 회사는 커뮤니티 뱅킹과 신탁 및 투자 서비스의 두 부문을 통해 서비스를 제공한다.커뮤니티 뱅킹 부문은 상업 수요 개인 수요 및 정기 예금 계좌 상업 모기지 및 개인 할부 대출 보험 및 증권 중개 서비스와 같은 특정 비전통적 서비스를 포함하여 풀 서비스 상업 은행에서 전통적으로 제공하는 서비스를 제공한다.신탁 및 투자 서비스 부문은 신탁 서비스뿐만 아니라 뮤추얼 펀드를 포함한 다양한 대체 투자 상품을 제공한다.이 은행은 서부 버지니아 오하이오 펜실베니아 서부 켄터키 인디애나 남부 및 메릴랜드에서 약 194개의 지점과 188개의 ATM기를 운영한다.
